SentID,Corpus,LU,Frame,ID,Author,Title,Date,Century,Domain,Genre,Region,Form,Wordcount_Source,Text,Target1Start,Target1End,Target2Start,Target2End,Target3Start,Target3End
2434,Frantext,avouer,Reveal_secret,dumnr29,"Dumas, Alexandre (père), 1802-1870.",Ingénue,1853,19th,,"Narratif, Roman",,,186686,"Par trois personnes qui , je dois l’ avouer humblement , avaient encore à cet honneur plus de droits que vous .",37,42,,,,
2435,Frantext,avouer,Reveal_secret,dumnr24,"Dumas, Alexandre (père), 1802-1870.",Ange Pitou,1851,19th,,"Narratif, Roman",,,216803," Nescio , dit - il , espérant qu’ il se ferait pardonner son ignorance en avouant cette ignorance en latin .",74,80,,,,
2436,Frantext,avouer,Reveal_secret,RapPM,"Cabanis, P.J.G. (Pierre Jean Georges), 1757-1808.",Rapports physique moral,1808,19th,,traite ou essai,,prose,204542,Mais j’ avoue ingénûment que je suis hors d’ état d’ établir avec exactitude en quoi consiste cette intégrité .,8,12,,,,
2437,Frantext,avouer,Reveal_secret,PCaro,"Renard, Jules, 1864-1910.",Poil de carotte,1894,19th,,roman,,prose,35542,"Or il devine que Madame Lepic a besoin d’ un aide intelligent et sûr . Certes , elle ne l’ avouera pas , trop fière .",91,97,,,,
2438,Frantext,avouer,Reveal_secret,Actio*,"Blondel, Maurice, 1861-1949.",L'action,1893,19th,,traite ou essai,,prose,178641,Nous sommes donc contraints par la plus ordinaire et la plus universelle des expériences à avouer que nous ne faisons pas tout ce que nous avons voulu et que nous n’ avons pas voulu tout ce que nous faisons même volontairement .,91,96,,,,
2439,Frantext,avouer,Reveal_secret,CteMC,"Dumas, Alexandre, 1802-1870.",Le comte de Monte-Cristo,1846,19th,,roman,,prose,512538,"M Morrel ne s’ était pas tenu pour battu : il avait appris qu’ à la suite de son interrogatoire Dantès avait été conduit à la prison , il avait alors couru chez tous ses amis , il s’ était présenté chez les personnes de Marseille qui pouvaient avoir de l’ influence , mais déjà le bruit s’ était répandu que le jeune homme avait été arrêté comme agent bonapartiste , et , comme à cette époque les plus hasardeux regardaient comme un rêve insensé toute tentative de Napoléon pour remonter sur le trône , il n’ avait trouvé partout que froideur , crainte ou refus , et il était rentré chez lui désespéré , mais avouant cependant que la position était grave et que personne n’ y pouvait rien .",609,615,,,,
2440,Frantext,avouer,Reveal_secret,sand.rudol,"Sand, George, 1804-1876.",La Comtesse de Rudolstadt,1843,19th,,roman,,,219241,"C’ est autour de Votre Altesse que les esprits se promènent , et j’ avoue que maintenant que je n’ y suis plus pour rien , cela m’ effraie un peu .",68,72,,,,
2441,Frantext,avouer,Reveal_secret,MentalitePrimitive2,"Levy-Bruhl, Lucien, 1857-1939.",La mentalité primitive.,1922,20th,,traite,,,91959,"Une femme , dans un mouvement d’ humeur ou d’ impatience , dans un accès de jalousie , peut avoir désiré la mort du défunt , sans se l’ avouer à elle - même , sans s’ en rendre compte .",136,141,,,,
2442,Frantext,avouer,Reveal_secret,BeTen*,"Gracq, Julien, 1910-2007.",Un beau ténébreux,1945,20th,,roman,,prose,62115,"Je l’ avoue sans honte , lorsque les sbires se découvrirent de ce fastueux geste de théâtre au - dessus de l’ abîme où venait de se jeter l’ héroïne , c’ est à ce coup de génie du pire goût que mes larmes jaillirent irrésistibles . ",6,10,,,,
2443,Frantext,avouer,Reveal_secret,Jou39*,"Gide, André, 1869-1951.","Journal, 1889-1939",1939,20th,,memoires,,prose,484035,"Plutôt qu’ avouer qu’ il avait oublié Leopardi , ou qu’ il ne le connaissait pas , il préfère expliquer que , pour lui , Leopardi reste en dehors de la littérature italienne , celle - ci n’ ayant jamais su prendre la mort ou la douleur au sérieux ... de sorte que , pour sauver sa mise , à présent c’ est Dante qu’ il sacrifie à son amour - propre .",11,16,,,,
2444,Frantext,avouer,Reveal_secret,Beck:Mlly,"Beckett, Samuel, 1906-1989.",Molloy,1947,20th,,roman,,,82400,"Ce fut alors que Lousse , profitant de ma défaillance , s’ accroupit à côté de moi et se mit à me faire des propositions , auxquelles je dois avouer avoir distraitement prêté l’ oreille , n’ ayant rien d’ autre à faire , voire ne pouvant rien faire d’ autre , et sans doute avait - elle mis dans ma bière un produit quelconque destiné à m’ amollir , à amollir Molloy , de sorte que je n’ étais pour ainsi dire plus qu’ une masse de cire en état de fusion .",142,147,,,,
2445,Frantext,avouer,Reveal_secret,JCAdo*,"Rolland, Romain, 1866-1944.",J.-Ch l'adolescent,1905,20th,,roman,,prose,54398,"Ernst , convalescent , pelotonné au coin du feu , avoua un jour , entre deux quintes de toux , qu’ il avait quelques dettes .",50,54,,,,
2446,Frantext,avouer,Reveal_secret,BergsonLeRire,"Bergson, Henri Louis, 1859-1941.",Le rire. Essais sur la signification du comique,1900,20th,,traite ou essai,,,41306,"Et enfin il faut bien s’ avouer — quoiqu’ il en coûte un peu de le dire — que nous ne rions pas seulement des défauts de nos semblables , mais aussi , quelquefois , de leurs qualités .",25,30,,,,
2447,Frantext,avouer,Reveal_secret,Moira*,"Green, Julien, 1900-",Moïra: roman,1950,20th,,roman,,prose,73515,"Avouez que vous avez un fichu caractère , dit - elle en tournant les yeux vers lui , et que vous ne savez pas parler aux femmes .",0,5,,,,
2448,Frantext,avouer,Reveal_secret,Guerm,"Proust, Marcel, 1871-1922.",Côté de Guermantes,1920,20th,,roman,,prose,247207,Et il faut avouer que ceux que j’ ai achetés sont d’ une beauté rare .,11,16,,,,
2449,Frantext,avouer,Reveal_secret,DiSoi,"France, Anatole, 1844-1924.",Les dieux ont soif,1912,20th,,roman,,prose,71884,"Alors elle avoua tout : - J’ ai arraché ma cocarde et j’ ai crié : ""vive le roi! """,11,15,,,,
2450,Frantext,avouer,Reveal_secret,CorJR*,"Rivière, Jacques, 1886-1925.",Correspondance avec J. Rivière,1914,20th,,correspondance,,prose,357600,"Quand il sera fini on aura la sensation que toute preuve et toute légitimation partielles sont immensément vaines ; on ne s’ osera plus avouer ses croyances , ses passions , ses élans , que de la façon dont je les expliquerai , c’ est - à - dire injustifiées par quoi que ce soit d’ autre que leur existence même .",136,141,,,,
2451,Frantext,avouer,Reveal_secret,Celib*,"Montherlant, Henry de, 1896-1972.",Les célibataires,1934,20th,,roman,,prose,73252,"Jadis , une petite amie de Léon , qui avait été longue à devenir avec lui confiante et bonne fille , lui avait avoué enfin : ""qu’ est - ce que tu veux , ça m’ empêchait , que tu sois vicomte .""",111,115,,,,
2452,Frantext,avouer,Reveal_secret,PasJP*,"Duhamel, Georges, 1884-1966.",La passion de Joseph Pasquier,1945,20th,,roman,,prose,68241,Je peux bien vous avouer que je ne vais pas si loin .,18,23,,,,
2453,Frantext,avouer,Reveal_secret,Impos*,"Bernanos, Georges, 1888-1948.",L'imposture,1927,20th,,roman,,prose,86810,"Voyez - vous , reprit l’ infirme avec une atroce ironie , tout homme digne de ce nom d’ homme rencontre une fois dans sa vie l’ occasion , la divine occasion ... vous avez sauté dessus , un peu brutalement , je l’ avoue , au risque de la renverser .",214,218,,,,
2454,Frantext,avouer,Reveal_secret,PitFe*,"Montherlant, Henry de, 1896-1972.",Pitié pour les femmes,1936,20th,,roman,,prose,55867,Vous l’ avouerai - je?,8,16,,,,
2455,Frantext,avouer,Reveal_secret,DesBi*,"Duhamel, Georges, 1884-1966.",Le désert de Bièvres,1937,20th,,roman,,prose,68696,Il faut quand même avouer que ce serait une chose épatante .,19,24,,,,
2456,Frantext,avouer,Reveal_secret,Peint*,"Lhote, André, 1885-1962.",Peinture d'abord: essais,1942,20th,,melanges litteraires,,prose,67083,"Et surtout , elle ne tente pas de sortir de son cadre pour se mêler au monde des bavards ; elle tient au fond , elle n’ avoue qu’ une épaisseur simulée , elle parle un langage honnête .",120,124,,,,
2457,Frantext,avouer,Reveal_secret,Vari4*,"Valéry, Paul, 1871-1945.",Variété IV,1938,20th,,traite ou essai,,prose,67006,"Ce n’ est point , je l’ avoue , sa métaphysique que je puisse raviver ainsi ; et ce n’ est même point sa méthode , telle , du moins , qu’ il l’ énonce dans le discours . ",24,28,,,,
2458,Frantext,avouer,Reveal_secret,Beck:Watt,"Beckett, Samuel, 1906-1989.",Watt,1968,20th,,roman,,,89677,"Jugez donc de mon étonnement lorsque , m’ en étant approché , je dus m’ avouer que j’ avais vu juste .",72,77,,,,
2459,Frantext,avouer,Reveal_secret,MornetOriginesIntRevFr,"Mornet, Daniel, 1878-1954.",Les origines intellectuelles de la révolution française,1933,20th,,traite,,,230114,"Le bon recteur Le Roy , du cardinal Lemoine , celui qui aurait voulu que l’ on enseignât le grec aux nourrices , avait avoué , dans un discours solennel pour la distribution des prix , que le citoyen de Genève n’ était pas dépourvu d’ une certaine éloquence : etiam non vulgari eloquentia spectabilis .",119,123,,,,
2460,Frantext,avouer,Reveal_secret,Celle*,"Montherlant, Henry de, 1896-1972.",Celles qu'on prend dans ses bras,1950,20th,,theatre,,prose,15997,"Mademoiselle Andriot ainsi , vous croyez que je vous aime? Ne serai - je donc jamais en paix avec vous? Ne réussirai - je jamais à dissiper le malentendu qui vous empêche de me supporter? Le sentiment que je vous aurais avoué ... à qui parlez - vous en ce moment?",220,224,,,,
2461,Frantext,cafeter,Reveal_secret,MorCr*,"Céline, Louis-Ferdinand, 1894-1961.",Mort à crédit,1936,20th,,roman,,prose,229403,"Sur les cinq heures , comme il allait se taper un crème , moi je profitais dans la réserve pour ôter un peu mes tatanes , je faisais ça aussi dans les chiots quand y avait plus personne . Du coup , les autres enfoirés , ils allaient me cafeter au singe .",236,242,,,,
2462,Frantext,confes,Reveal_secret,Grgnt,"Rabelais, François, ca. 1490-1553?.",Gargantua.,1534,16th,,poesie,,,44754,"Mais , quand ceulx qui s’ estoient confessez vouleurent sortir par icelle bresche , le moyne les assommoit de coups , disant : ""ceulx cy sont confés et repentans , et ont guaigné les pardons ; ilz s’ en vont en paradis , aussy droict comme une faucille et comme est le chemin de Faye .",142,148,,,,
2463,Frantext,confesser,Reveal_secret,ChdT:Lanc,"Chrétien, de Troyes, 12th cent.",Le Chevalier de la Charrette (Lancelot),1240,13th,,roman,,,51031,"De li ocirre est si estoute Que sovant se prant a la gole ; Mes ainz se confesse a li sole , Si se repant et bat sa colpe Et molt se blasme et molt s’ ancolpe Del pechié qu’ ele fet avoit Vers celui don ele savoit Qu’ il suens avoit esté toz dis Et fust ancor se il fust vis .",72,79,,,,
2464,Frantext,confesser,Reveal_secret,SmPol*,Anonymous,Simon De Pouille,1225,13th,,poesie,,,18668,"Mahomet tot brisa lo viaire et lo nez , et les bratz contreval leàsà flancs et leàsà costez , et Goras sailli fors , mout fu espavantez , et Simons li escrie : ""paian , n’ i durerez! Je parleroi a vos , si serois confessez ."" ",213,221,,,,
2465,Frantext,confesser,Reveal_secret,Grsld,"Mézières, Philippe de, 1327?-1405.","L'estoire de Griseldis, en rimes et par personnages (1395).",1395,14th,,poesie,,,15698,"Compains , pour certain ton affaire est bon et bel , je m’ y accort ; si te confesse que j’ ay tort et tu as bon droit et raison .",76,83,,,,
2466,Frantext,confesser,Reveal_secret,Mont:Essais,"Montaigne, Michel Eyquem de",Les Essais,1595,16th,,essai,,,438631,"Combien de fois nous advient - il de voir les medecins imputans les uns aux autres la mort de leurs patiens’ Il me souvient d’ une maladie populaire qui fut aux villes de mon voisinage , il y a quelques années , mortelle et tres - dangereuse : cet orage estant passé , qui avoit emporté un nombre infini d’ hommes , l’ un des plus fameux medecins de toute la contrée vint à publier un livret touchant cette matiere , par lequel il se ravise de ce qu’ ils avoient usé de la seignée , et confesse que c’ est l’ une des causes principales du dommage qui en estoit advenu .",486,493,,,,
2467,Frantext,confesser,Reveal_secret,POE-76,"Marot, Clément",La Suite de l' Adolescence clémentine,1534,16th,,poesie,,,43329,"Si en colere il se prend à monter , Il porte ung cueur impossible à dompter : Et de son Bec il sçait ( tout au contraire ) Tromper , seduire , et en ses laz attraire Les cueurs remplis d’ aspre severité , Sans que jamais confesse verité .",221,228,,,,
2468,Frantext,confesser,Reveal_secret,MdNv:Hept,"Marguerite, Queen, consort of Henry II, King of Navarre, 1492-1549.",L'Heptaméron,1559,16th,,roman,,,182112,"Le gentil homme ne le voulut poinct tuer , mais pria sa femme d’ aller en sa maison querir ses gens et quelque charrette pour le mener , ce qu’ elle feit : despouillant son habit , courut tout en chemise , la teste raze , jusques en sa maison . Incontinant accoururent tous ses gens pour aller à leur maistre luy aider à admener le loup qu’ il avoit prins ; et le trouverent dans le chemyn , oû il fut prins , lyé et mené en la maison du gentil homme ; , lequel après le feit conduire en la justice de l’ Empereur en Flandres , oû il confessa sa mauvaise volunté .",534,542,,,,
2469,Frantext,confesser,Reveal_secret,Mont:Essais,"Montaigne, Michel Eyquem de",Les Essais,1595,16th,,essai,,,438631,"Car pourquoy la douleur me fera elle plustost confesser ce qui en est , qu’ elle ne me forcera de dire ce qui n’ est pas?",46,54,,,,
2470,Frantext,confesser,Reveal_secret,MdNv:Hept,"Marguerite, Queen, consort of Henry II, King of Navarre, 1492-1549.",L'Heptaméron,1559,16th,,roman,,,182112,"seur Marie , il me desplaist que les bonnes admonitions que je vous ay données ont esté inutilles en vostre endroict , et que vous estes tumbée en tel inconvenient , que je suis contrainct de vous imposer penitence contre ma coustume : c’ est que , ayant examiné vostre confesseur sur aucuns crimes à luy imposez , m’ a confessé avoir abbusé de vostre personne ou lieu oû les tesmoins disent l’ avoir veu .",320,327,,,,
2471,Frantext,confesser,Reveal_secret,POE-75,"Marot, Clément",L'Adolescence clémentine,1532,16th,,poesie,,,35172,"Certainement je confesse ce poinct , Que quand j’ estoys à Galathée joinct , Aulcun espoir de Liberté n’ avoye , Et en soucy de Bestail ne vivoye : Voire et combien , que maintesfois je feisse De mes Trouppeaux à noz Dieux sacrifice , Et nonobstant que force gras fourmage Se feist tousjours à nostre ingrat Village , Pour tout cela , jamais jour de Sepmaine Ma Main chez nous ne s’ en retournoit pleine .",16,23,,,,
2472,Frantext,confesser,Reveal_secret,Mont:Essais,"Montaigne, Michel Eyquem de",Les Essais,1595,16th,,essai,,,438631,Vous sçavez bien telle chose et telle ( qui estoyent les tenans et aboutissans des plus secretes pieces de cette menée ) ; ne faillez sur vostre vie à me confesser la vérité de tout ce dessein . ,154,162,,,,
2473,Frantext,confesser,Reveal_secret,BondP:NRecJdev,"Des Périers, Bonaventure, 1500?-1544?",Les nouvelles récréations et joyeux devis,1557,16th,,traite ou essai,,,92068,"il se confessoit combien de fois il en avoit beu qui n’ estoit pas bon , dont il se repentoit et en demandoit à Dieu pardon .",6,16,,,,
2474,Frantext,confesser,Reveal_secret,MdNv:Hept,"Marguerite, Queen, consort of Henry II, King of Navarre, 1492-1549.",L'Heptaméron,1559,16th,,roman,,,182112,"o Monseigneur , l’ heure est venue qu’ il fault que toute dissimulation cesse , et que je confesse la verité que j’ ay tant mis de peyne à vous celler : c’ est que , si m’ avez porté grande affection , croyez que la myenne n’ a esté moindre ; mais ma peyne a passé la vostre , d’ aultant que j’ ay eu la douleur de la celler contre mon cueur et volunté ; ",90,97,,,,
